Date,AAPL,GOOGL,MSFT
2021-04-14,129.7669677734375,111.96699523925781,249.01817321777344
2021-04-15,132.1946258544922,114.13150787353516,252.82763671875
2021-04-16,131.86044311523438,114.00665283203125,254.0356903076172
2021-04-19,132.52880859375,114.35675048828125,252.08717346191406
2021-04-20,130.82846069335938,113.81986999511719,251.6195068359375
2021-04-21,131.21176147460938,113.78691101074219,253.87986755371094
2021-04-22,129.6785125732422,112.49688720703125,250.55755615234375
2021-04-23,132.0177459716797,114.86466979980469,254.4352264404297
2021-04-26,132.41087341308594,115.36409759521484,254.82489013671875
2021-04-27,132.0865020751953,114.41768646240234,255.23416137695312
2021-04-28,131.29042053222656,117.81678771972656,248.0146484375
2021-04-29,131.19212341308594,119.50084686279297,246.01736450195312
2021-04-30,129.2067413330078,117.54010009765625,245.69583129882812
2021-05-03,130.26821899414062,117.01969909667969,245.38406372070312
2021-05-04,125.65862274169922,115.20927429199219,241.41871643066406
2021-05-05,125.90434265136719,115.60581970214844,240.13265991210938
2021-05-06,127.51624298095703,116.73352813720703,243.30882263183594
2021-05-07,128.19557189941406,117.46168518066406,245.96865844726562
2021-05-10,124.88752746582031,114.45613861083984,240.8243865966797
2021-05-11,123.96206665039062,113.37287902832031,239.8988494873047
2021-05-12,120.87064361572266,109.88638305664062,232.85472106933594
2021-05-13,123.03661346435547,111.32423400878906,236.78111267089844
2021-05-14,125.47824096679688,113.78840637207031,241.7694549560547
2021-05-17,124.31651306152344,114.31480407714844,238.87583923339844
2021-05-18,122.91846466064453,112.99381256103516,236.82981872558594
2021-05-19,122.76094818115234,113.44479370117188,237.41575622558594
2021-05-20,125.34041595458984,115.21527099609375,240.6968994140625
2021-05-21,123.48951721191406,114.57499694824219,239.41766357421875
2021-05-24,125.1336441040039,117.91667175292969,244.89602661132812
2021-05-25,124.936767578125,118.00806427001953,245.81399536132812
2021-05-26,124.88752746582031,118.87906646728516,245.58937072753906
2021-05-27,123.34182739257812,117.99857330322266,243.46054077148438
2021-05-28,122.68218231201172,117.70740509033203,243.8218231201172
2021-06-01,122.35728454589844,118.9225082397461,241.5953369140625
2021-06-02,123.1252212524414,118.39362335205078,241.49771118164062
2021-06-03,121.62874603271484,117.24443817138672,239.9449920654297
2021-06-04,123.94239044189453,119.54129791259766,244.90577697753906
2021-06-07,123.95222473144531,119.97730255126953,247.8549346923828
2021-06-08,124.77922821044922,119.7845230102539,246.64402770996094
2021-06-09,125.16319274902344,120.25897979736328,247.64010620117188
2021-06-10,124.15898132324219,121.6169204711914,251.2044219970703
2021-06-11,125.37979125976562,121.3707046508789,251.83921813964844
2021-06-14,128.46136474609375,122.30513763427734,253.79226684570312
2021-06-15,127.63438415527344,121.28031158447266,252.2981719970703
2021-06-16,128.13650512695312,120.63404846191406,251.34115600585938
2021-06-17,129.7510986328125,121.60393524169922,254.7786102294922
2021-06-18,128.44168090820312,119.97330474853516,253.34304809570312
2021-06-21,130.25320434570312,121.67285919189453,256.4679870605469
2021-06-22,131.9072265625,122.19026184082031,259.28045654296875
2021-06-23,131.631591796875,121.98699188232422,259.04608154296875
2021-06-24,131.34605407714844,122.35956573486328,260.4327392578125
2021-06-25,131.05068969726562,122.36805725097656,258.8018798828125
2021-06-28,132.69485473632812,122.3955307006836,262.4151306152344
2021-06-29,134.2208709716797,122.13233184814453,265.0322265625
2021-06-30,134.8411102294922,121.94953918457031,264.54400634765625
2021-07-01,135.14633178710938,122.30413818359375,265.2275390625
2021-07-02,137.79470825195312,125.11390686035156,271.1355895996094
2021-07-06,139.82284545898438,126.04534149169922,271.1453857421875
2021-07-07,142.3334197998047,126.32901000976562,273.36212158203125
2021-07-08,141.0239715576172,124.90065002441406,270.9110107421875
2021-07-09,142.86505126953125,125.3746109008789,271.4188232421875
2021-07-12,142.26446533203125,126.82994079589844,270.8133239746094
2021-07-13,143.38682556152344,127.19551849365234,274.387451171875
2021-07-14,146.84249877929688,128.08999633789062,275.881591796875
2021-07-15,146.18289184570312,126.85940551757812,274.4362487792969
2021-07-16,144.12522888183594,126.82444763183594,274.1628723144531
2021-07-19,140.24618530273438,124.43518829345703,270.5105895996094
2021-07-20,143.88894653320312,126.0648193359375,272.76641845703125
2021-07-21,143.15052795410156,127.40278625488281,274.7975158691406
2021-07-22,144.52890014648438,128.27427673339844,279.42645263671875
2021-07-23,146.2616424560547,132.86251831054688,282.8735656738281
2021-07-26,146.6850128173828,133.88134765625,282.2680969238281
2021-07-27,144.49935913085938,131.748779296875,279.8170166015625
2021-07-28,142.73703002929688,135.93797302246094,279.5045166015625
2021-07-29,143.38682556152344,135.62184143066406,279.7779235839844
2021-07-30,143.60342407226562,134.57205200195312,278.22528076171875
2021-08-02,143.26869201660156,134.69992065429688,278.1373596191406
2021-08-03,145.0802001953125,135.47451782226562,280.38336181640625
